Month,Age,Occupation,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Customer_ID_Number,Binary_credit_mix,Credit_History_Age_by_year,No Loan,Auto Loan,Credit-Builder Loan,Debt Consolidation Loan,Home Equity Loan,Mortgage Loan,Not Specified,Payday Loan,Personal Loan,Student Loan
1,21.0,8.0,107864.34,4,5,20,7.0,8,9.0,18.32,9.0,24.17,27.36,2,380.03,192.07,2,563.17,9173,0,6.0,0,1,0,0,0,1,1,1,1,0
2,51.0,4.0,42153.13,5,4,10,3.0,10,10.0,4.81,7.0,1027.64,38.42,1,79.3,86.84,1,411.63,3745,1,28.0,0,0,0,0,0,0,1,1,0,0
3,53.0,2.0,40457.96,0,6,6,0.0,34,0.0,11.86,0.0,340.15,37.61,1,0.0,65.18,1,494.57,3653,1,22.0,1,0,0,0,0,0,0,0,0,0
4,30.0,5.0,7056.4,5,4,30,4.0,22,13.0,14.06,16.0,2570.42,32.99,0,16.37,18.15,2,264.08,7099,0,16.0,0,1,0,0,1,1,0,0,0,1
2,29.0,2.0,66823.88,3,4,19,0.0,11,0.0,7.9,7.0,1107.66,34.76,2,505.8,199.77,5,630.2,11321,0,20.0,1,0,0,0,0,0,0,0,0,0
4,30.0,1.0,44667.5,5,6,18,4.0,10,8.0,19.79,10.0,1148.67,35.6,0,148.45,224.36,5,261.72,9607,0,19.0,0,1,0,0,0,1,0,0,0,1
2,41.0,5.0,18836.23,6,8,16,6.0,36,17.0,14.26,14.0,1310.56,23.18,0,49.56,0.0,6,256.39,10026,0,8.0,0,0,0,1,0,0,1,1,1,0
1,21.0,10.0,19582.95,4,4,31,6.0,11,19.0,8.63,10.0,2556.35,25.05,2,241.0,74.63,5,276.01,5211,0,12.0,0,0,0,0,0,1,1,1,1,0
3,46.0,8.0,17502.19,7,5,6,5.0,5,9.0,12.32,4.0,251.99,25.7,2,53.0,77.35,4,277.7,5435,0,13.0,0,0,1,0,1,0,0,0,0,1
4,18.0,4.0,18153.18,10,8,34,5.0,22,0.0,18.15,14.0,3830.47,33.35,2,66.62,78.18,5,308.77,5295,0,9.0,0,0,0,0,1,0,0,1,1,1
4,19.0,8.0,7842.3,10,10,21,8.0,42,15.0,23.06,9.0,3421.09,38.75,2,40.97,27.73,3,244.15,3699,0,2.0,0,1,1,0,1,0,1,1,0,0
1,30.0,11.0,143469.16,4,3,10,0.0,19,19.0,4.94,5.0,790.97,35.46,2,0.0,800.53,4,638.54,4577,0,27.0,1,0,0,0,0,0,0,0,0,0
2,35.0,15.0,106077.6,3,5,17,4.0,14,11.0,7.79,5.0,301.46,27.26,2,322.3,288.28,2,513.9,3211,0,20.0,0,1,0,0,1,0,0,1,0,0
3,41.0,14.0,130435.86,4,6,9,2.0,17,0.0,10.85,3.0,942.71,32.45,1,188.19,750.3,4,393.88,4916,1,30.0,0,0,0,0,1,0,0,0,0,0
1,39.0,10.0,44826.54,2,3,10,0.0,25,9.0,2.52,6.0,952.04,24.43,1,0.0,387.75,5,287.6,4038,1,29.0,1,0,0,0,0,0,0,0,0,0
3,26.0,14.0,23977.89,3,5,16,4.0,18,16.0,10.75,6.0,423.36,23.17,1,72.01,158.34,5,233.06,10186,0,30.0,0,0,1,0,0,0,0,0,1,0
1,55.0,7.0,134630.91,5,1,5,0.0,10,2.0,7.65,8.0,647.77,40.34,1,1218.4,203.31,1,1185.81,11037,1,20.0,1,0,0,0,0,0,0,0,0,0
3,34.0,9.0,28472.92,2,1,10,4.0,8,5.0,7.69,,325.41,40.26,1,75.56,29.94,2,364.68,8071,1,25.0,0,0,0,1,1,0,0,0,1,1
2,40.0,3.0,46485.27,9,6,29,7.0,30,21.0,4.69,15.0,3371.08,38.67,2,223.02,161.35,2,253.11,8226,0,10.0,0,1,0,0,1,0,1,1,1,1
2,29.0,11.0,16142.49,9,7,30,6.0,59,15.0,8.25,17.0,1303.45,27.38,2,59.7,15.62,1,288.6,7238,0,15.0,0,0,0,1,0,0,1,1,0,1
2,50.0,7.0,140390.32,5,2,4,3.0,3,-1.0,4.67,6.0,1423.23,41.17,1,182.16,329.28,2,927.37,529,1,31.0,0,0,1,0,1,0,0,1,0,0
3,39.0,1.0,13300.54,4,3,14,3.0,13,8.0,10.5,6.0,367.87,30.49,2,18.41,43.41,4,326.52,2925,0,26.0,0,0,0,0,0,1,0,0,1,1
2,28.0,15.0,19841.0,6,10,17,5.0,56,22.0,22.88,11.0,2538.06,33.2,0,79.74,233.44,6,152.46,3890,0,6.0,0,0,0,0,1,1,1,0,0,1
4,26.0,10.0,18225.38,8,9,19,8.0,34,0.0,17.2,16.0,2652.19,31.2,2,71.83,191.76,6,175.19,10562,0,13.0,0,0,1,1,0,1,0,1,0,1
2,31.0,4.0,22434.16,7,7,8,3.0,29,19.0,18.67,11.0,273.11,27.85,2,30.07,50.21,1,376.37,9583,0,23.0,0,0,0,0,0,1,1,0,0,0
3,23.0,10.0,60159.45,4,7,15,0.0,2,16.0,8.62,9.0,686.05,27.31,2,0.0,154.46,2,593.07,10727,0,25.0,1,0,0,0,0,0,0,0,0,0
3,54.0,6.0,15904.85,3,5,1,4.0,2,2.0,7.34,2.0,1377.16,33.65,1,47.6,91.36,5,249.59,11008,1,20.0,0,0,1,1,0,0,1,0,0,1
1,38.0,10.0,16398.56,10,6,25,5.0,52,23.0,8.52,16.0,4738.39,30.21,2,58.56,125.58,6,235.11,5141,0,7.0,0,0,1,0,1,0,0,1,1,0
3,29.0,11.0,61711.89,6,6,5,2.0,26,13.0,14.46,7.0,464.0,27.52,2,68.58,0.0,6,207.96,6664,0,6.0,0,0,0,0,1,0,0,1,0,0
4,30.0,8.0,8393.96,5,5,32,2.0,14,19.0,18.84,12.0,1402.78,35.4,2,8.03,54.88,6,305.15,8411,0,14.0,0,0,0,1,0,0,0,0,0,0
1,27.0,1.0,38624.06,0,5,11,4.0,1,10.0,4.19,6.0,1394.46,24.89,0,78.45,206.4,6,309.52,3678,1,16.0,0,0,1,1,1,0,0,0,0,1
1,28.0,10.0,37889.06,9,7,15,5.0,29,23.0,16.72,14.0,2063.0,29.76,2,94.79,173.9,4,304.75,9595,0,19.0,0,0,0,1,0,1,0,1,1,0
1,19.0,3.0,69348.7,8,7,11,0.0,19,10.0,3.53,1.0,973.83,36.97,1,0.0,84.17,1,707.04,8889,0,30.0,1,0,0,0,0,0,0,0,0,0
4,19.0,3.0,103943.0,5,6,11,2.0,9,15.0,2.21,10.0,1363.4,30.26,2,114.0,154.8,1,852.49,3398,0,30.0,0,1,0,0,0,0,0,1,0,0
3,33.0,13.0,171280.88,2,6,11,1.0,10,11.0,5.0,3.0,421.66,41.27,1,115.33,0.0,1,1271.19,4570,1,16.0,0,0,0,0,0,1,0,0,0,0
3,36.0,6.0,8308.13,10,9,20,7.0,30,11.0,13.96,11.0,2683.29,29.17,2,27.6,121.68,6,232.35,6242,0,16.0,0,1,1,1,0,0,0,1,1,0
1,36.0,8.0,125179.95,4,3,9,0.0,17,1.0,1.74,6.0,1344.09,27.58,1,0.0,210.98,2,1056.39,8007,1,16.0,1,0,0,0,0,0,0,0,0,0
3,38.0,5.0,33816.41,4,4,8,0.0,10,6.0,4.36,7.0,308.06,32.9,1,0.0,109.51,2,417.69,10019,1,18.0,1,0,0,0,0,0,0,0,0,0
2,29.0,9.0,42951.62,0,3,5,4.0,13,7.0,11.7,4.0,1077.34,24.3,1,80.51,314.09,4,233.42,10984,1,23.0,0,0,0,1,1,1,0,1,0,0
2,39.0,6.0,62805.48,6,7,30,5.0,36,22.0,0.85,15.0,1584.95,31.81,0,134.01,401.82,6,278.95,3185,0,20.0,0,1,0,1,0,1,0,0,0,1
2,46.0,10.0,8068.86,9,10,32,5.0,33,16.0,4.43,11.0,3984.41,38.18,2,19.24,10.87,1,287.32,2132,0,6.0,0,0,0,0,1,0,1,1,0,1
2,44.0,2.0,32632.16,6,9,25,2.0,39,0.0,7.68,9.0,1309.09,41.27,2,35.19,34.47,1,449.27,1804,0,15.0,0,0,0,0,0,0,0,0,0,1
2,33.0,6.0,128754.04,3,4,6,4.0,14,9.0,8.5,9.0,20.88,25.36,1,342.04,175.02,1,779.79,4759,1,29.0,0,1,0,1,1,0,0,0,0,0
1,27.0,15.0,70968.8,6,6,18,7.0,2,14.0,21.24,8.0,2162.07,26.08,2,62641.0,83.28,2,376.14,6776,0,16.0,0,0,1,0,1,1,0,0,1,1
2,42.0,6.0,67500.54,7,5,15,5.0,24,8.0,12.47,12.0,1080.51,36.53,2,273.95,159.14,2,381.11,9219,0,8.0,0,1,1,1,0,0,1,0,0,1
2,19.0,5.0,15479.34,6,9,33,6.0,24,24.0,27.12,9.0,3106.09,36.37,2,47.72,79.77,5,266.91,727,0,2.0,0,0,1,1,0,1,1,0,1,0
4,39.0,1.0,13300.54,4,3,14,3.0,13,9.0,10.5,6.0,367.87,29.74,2,18.41,77.53,3,282.4,2925,0,26.0,0,0,0,0,0,1,0,0,1,1
4,33.0,8.0,18849.55,7,10,32,5.0,52,13.0,5.23,12.0,2687.09,32.12,2,64.24,219.68,6,185.66,9122,0,16.0,0,0,0,1,0,1,0,1,1,0
4,29.0,15.0,101203.0,8,4,6,4.0,21,13.0,6.08,2.0,598.94,39.48,1,278.91,179.35,1,649.3,5204,0,24.0,0,0,1,0,0,1,1,1,0,0
2,50.0,12.0,124183.56,7,5,5,2.0,9,15.0,17.19,6.0,247.96,33.99,1,156.3,236.32,1,863.04,9944,1,31.0,0,0,0,0,0,0,0,1,0,1
1,40.0,1.0,13961928.0,8,349,2,2.0,21,13.0,3.54,3.0,592.65,36.68,1,45.79,55.86,1,577.08,2801,1,20.0,0,0,0,0,0,0,1,0,0,1
1,25.0,11.0,40207.94,7,5,26,6.0,27,21.0,3.07,14.0,1914.22,35.93,0,159.69,206.81,6,230.37,4504,0,14.0,0,1,0,1,1,0,1,0,0,1
3,44.0,7.0,16196.66,5,7,17,2.0,20,16.0,2.55,2.0,632.93,34.98,1,24.95,133.33,5,278.29,7584,0,16.0,0,1,0,0,0,1,0,0,0,0
3,26.0,7.0,57700.06,5,6,13,0.0,23,18.0,4.63,5.0,792.37,32.9,2,0.0,202.59,4,524.15,12356,0,25.0,1,0,0,0,0,0,0,0,0,0
1,24.0,2.0,11834.64,5,7,10,2.0,30,13.0,15.62,10.0,1095.9,27.17,2,11.09,17.34,2,290.39,12481,0,13.0,0,0,1,0,0,0,0,1,0,0
3,41.0,10.0,10585.1,8,4,3503,4.0,27,5.0,8.85,5.0,0.56,27.99,2,29.54,52.76,6,266.71,12102,0,13.0,0,1,0,0,0,0,0,1,1,0
2,38.0,11.0,94034.8,8,4,11,1.0,15,8.0,9.98,5.0,775.83,33.66,0,61.9,181.39,1,766.03,11021,1,22.0,0,0,0,0,0,0,1,0,0,0
2,43.0,7.0,19852.09,10,8,34,7.0,20,17.0,17.6,12.0,3176.77,26.47,0,93.69,122.7,5,229.04,12280,0,9.0,0,1,0,0,1,1,0,0,0,1
2,37.0,8.0,19667.89,9,9,32,7.0,19,14.0,9.91,7.0,1399.97,32.57,2,95.67,184.97,6,158.96,2247,0,18.0,0,0,1,1,0,0,1,0,1,1
4,40.0,9.0,43494.82,6,7,8,1.0,14,11.0,14.26,12.0,383.25,37.91,0,22.19,147.92,3,461.74,12238,0,26.0,0,1,0,0,0,0,0,0,0,0
4,34.0,11.0,6054600.0,5,7,1164,3.0,26,9.0,11.38,12.0,1051.3,42.54,2,228.87,204.63,2,746.04,6079,0,18.0,0,0,1,0,0,1,1,0,0,0
1,46.0,6.0,17132.9,1,5,5,2.0,6,2.0,2.16,0.0,1107.05,29.22,1,15.4,160.29,6,242.69,5177,1,22.0,0,0,1,0,0,0,0,0,1,0
2,18.0,15.0,73049.36,6,6,14,3.0,15,6.0,12.05,7.0,2315.7,38.44,0,133.79,558.15,4,182.8,6088,0,16.0,0,0,0,0,1,1,1,0,0,0
2,42.0,3.0,147781.64,0,4,4,0.0,9,6.0,11.83,3.0,484.81,44.06,1,0.0,244.45,1,1204.57,11032,1,19.0,1,0,0,0,0,0,0,0,0,0
4,30.0,6.0,29999.94,10,9,15,5.0,40,21.0,7.67,13.0,2593.23,40.1,2,101.65,183.62,3,251.53,190,0,17.0,0,1,0,0,0,1,0,1,0,1
3,42.0,15.0,60106.11,6,9,32,3.0,33,0.0,11.5,14.0,1462.16,39.0,2,102.24,119.0,3,528.34,6199,0,20.0,0,0,1,1,0,0,0,0,0,0
3,41.0,15.0,29715.16,4,6,16,5.0,18,9.0,14.19,8.0,1036.03,35.21,2,349.46,0.0,2,349.07,8636,0,20.0,0,0,0,1,0,0,0,0,1,1
3,41.0,10.0,8283.98,8,4,17,5.0,26,9.0,16.47,6.0,1225.06,38.64,2,27.72,61.15,5,267.56,11068,0,12.0,0,1,0,0,0,1,0,0,0,1
2,19.0,5.0,94913.16,7,5,10,3.0,19,11.0,1.51,3.0,740.42,39.61,0,132.0,95.48,2,835.37,2450,0,21.0,0,0,0,1,1,1,0,0,0,0
1,48.0,3.0,22620.79,6,2,9,0.0,27,18.0,5.31,2.0,642.46,32.49,1,0.0,164.31,6,297.9,12493,0,29.0,1,0,0,0,0,0,0,0,0,0
2,19.0,13.0,127594.92,5,4,5,3.0,12,7.0,14.55,10.0,1321.69,34.91,2,231.45,1043.25,5,58.88,7069,0,18.0,0,0,0,1,0,1,0,0,1,0
4,54.0,11.0,22084.56,0,7,9,0.0,1,11.0,11.24,7.0,1234.3,27.0,1,0.0,,2,384.83,5854,1,30.0,1,0,0,0,0,0,0,0,0,0
1,26.0,2.0,31937.62,5,3,15,2.0,15,13.0,17.37,10.0,1934.42,24.92,2,67786.0,68.83,2,385.23,5803,0,10.0,0,0,0,0,0,1,0,0,0,1
4,38.0,5.0,32387.94,8,4,12,0.0,2,8.0,6.18,5.0,565.34,39.0,1,0.0,52.58,3,489.42,11432,0,17.0,1,0,0,0,0,0,0,0,0,0
3,53.0,12.0,128279.16,2,6,2,0.0,12,7.0,10.87,7.0,105.26,27.31,1,0.0,954.04,5,422.65,463,1,16.0,1,0,0,0,0,0,0,0,0,0
1,54.0,2.0,79847.97,6,4,20,0.0,6,3556.0,14.57,2.0,1479.58,26.9,2,0.0,131.71,1,791.49,3667,0,16.0,1,0,0,0,0,0,0,0,0,0
1,20.0,11.0,22558.95,4,5,11,4.0,6,15.0,17.74,5.0,141.14,25.76,2,64.3,27.75,1,347.14,3143,0,31.0,0,1,0,0,0,1,0,0,1,1
3,24.0,7.0,78133.6,5,7,17,4.0,11,8.0,11.88,8.0,1055.06,29.53,2,172.49,47.35,1,683.78,4779,0,15.0,0,1,0,1,0,0,0,1,1,0
4,49.0,3.0,69563.34,1,4,2,3.0,5,0.0,5.94,3.0,164.52,34.21,1,137.78,266.31,3,429.81,8034,1,19.0,0,1,0,1,0,1,0,0,0,0
4,25.0,6.0,21453.93,6,4,9,0.0,28,14.0,10.96,4.0,162.76,35.85,1,0.0,153.68,6,296.4,4794,0,33.0,1,0,0,0,0,0,0,0,0,0
2,40.0,1.0,29079.95,3,4,14,4.0,28,8.0,9.4,6.0,1234.91,35.71,1,68.11,243.57,4,223.75,4088,0,16.0,0,1,0,0,1,0,0,1,0,0
4,55.0,12.0,94639.11,3,4,16,385.0,12,0.0,3.28,0.0,680.76,32.74,1,194.6,198.47,1,617.49,6164,0,28.0,0,0,1,0,1,0,0,1,0,0
3,46.0,14.0,30592.38,6,7,8,0.0,15,16.0,0.58,6.0,1288.12,32.09,1,0.0,229.32,6,319.02,3319,0,19.0,1,0,0,0,0,0,0,0,0,0
4,44.0,3.0,7299.77,7,7,25,2.0,48,22.0,6.75,1728.0,1775.52,33.36,2,47.86,43.88,6,303.38,10726,0,6.0,0,0,0,0,0,0,0,1,0,1
1,42.0,15.0,45706.47,6,7,25,5.0,24,15.0,21.63,7.0,4034.53,37.86,2,142.85,120.35,2,350.89,11551,0,11.0,0,0,0,1,0,1,1,0,1,1
2,33.0,7.0,17774.97,6,9,33,9.0,54,25.0,21.93,13.0,3183.68,27.54,2,78.77,123.13,5,153.49,3022,0,10.0,0,1,1,0,1,1,1,1,0,1
4,19.0,15.0,18097.46,7,10,18,6.0,22,24.0,5.5,10.0,2439.06,27.5,2,57.58,103.77,4,256.86,4974,0,17.0,0,1,1,0,0,0,1,0,1,0
1,37.0,13.0,119094.64,3,6,15,3.0,24,15.0,18.63,8.0,1258.59,33.23,2,259.65,116.65,2,854.05,12159,0,24.0,0,0,0,0,0,0,1,0,1,0
1,50.0,9.0,120030.68,7,6,7,1.0,26,0.0,4.28,9.0,1247.79,37.3,1,91.31,111.88,1,1034.07,3362,0,21.0,0,0,0,0,0,0,0,0,1,0
4,31.0,5.0,23420380.0,8,8,25,9.0,52,23.0,7.98,14.0,2172.68,30.89,2,239.4,130.47,3,230.27,10258,0,16.0,0,1,1,1,1,1,1,0,0,0
4,28.0,15.0,32117.87,6,6,6,4.0,10,18.0,19.38,11.0,1052.88,26.14,2,69.69,164.19,5,318.16,2664,0,7.0,0,0,1,0,0,0,0,0,0,1
1,38.0,9.0,9958.5,10,10,28,3.0,41,24.0,7.76,14.0,1953.1,30.43,2,15.12,15.87,5,302.2,9922,0,9.0,0,1,0,0,0,0,1,1,0,0
2,53.0,14.0,17572.15,3,5,18,4.0,22,10.0,15.71,4.0,116.02,29.88,2,37.22,0.0,6,263.82,2154,0,17.0,0,0,1,0,0,0,1,0,0,1
2,37.0,3.0,69840.02,6,5,10,1.0,21,8.0,3.42,4.0,651.86,28.61,0,36791.0,458.47,6,369.23,2395,1,19.0,0,0,0,0,0,0,0,1,0,0
4,28.0,14.0,29283.91,3,5,8,2.0,17,4.0,8.33,3.0,309.61,32.85,1,36.21,196.08,5,285.75,4619,1,31.0,0,0,0,0,0,1,1,0,0,0
4,50.0,1.0,65912.38,0,4,8,0.0,18,6.0,8.77,6.0,300.63,28.0,1,0.0,61.63,1,712.74,722,1,16.0,1,0,0,0,0,0,0,0,0,0
3,24.0,15.0,16803.61,8,5,25,3.0,28,14.0,16.93,7.0,1664.82,28.69,2,22.37,52.89,5,342.87,1165,0,16.0,0,0,0,0,0,0,0,0,1,1
3,53.0,5.0,112383.56,4,6,4,0.0,5,11.0,9.29,4.0,1271.36,42.46,1,0.0,0.0,2,916.06,11017,1,22.0,1,0,0,0,0,0,0,0,0,0
4,33.0,15.0,16489.74,4,3,10,3.0,18,0.0,18.18,7.0,1367.75,30.34,2,51497.0,0.0,6,258.52,4575,0,12.0,0,1,0,0,0,1,0,0,1,0
2,30.0,7.0,18873.52,8,5,16,2.0,34,25.0,4.01,7.0,2662.69,30.28,2,23.84,57.54,6,371.2,9299,0,6.0,0,0,0,0,0,1,0,1,0,0
2,26.0,1.0,147327.8,5,5,7,1.0,8,19.0,11.47,11.0,738.15,34.89,2,73.57,931.59,5,509.97,10795,0,18.0,0,0,0,0,0,0,1,0,0,0
4,25.0,7.0,33284.76,9,5,15,9.0,60,22.0,2.42,8.0,2377.23,29.03,2,228.24,193.75,4,125.59,835,0,17.0,0,1,0,1,1,1,1,0,0,0
1,22.0,7.0,21467.56,4,5,19,0.0,19,0.0,17.5,5.0,730.35,32.65,2,0.0,218.58,6,263.81,7473,0,30.0,1,0,0,0,0,0,0,0,0,0
4,42.0,7.0,35733.69,4,3,11,2.0,16,0.0,2.71,7.0,63.44,35.17,1,44.65,212.39,6,328.34,2555,1,32.0,0,0,1,0,0,0,0,1,0,0
4,38.0,4.0,119005.6,5,4,10,0.0,11,7.0,5.31,6.0,1248.07,25.33,1,0.0,1011.32,5,287.99,6036,0,21.0,1,0,0,0,0,0,0,0,0,0
1,53.0,10.0,10458.16,6,3,15,2.0,16,15.0,9.77,6.0,702.45,35.88,1,9.52,68.95,6,321.87,8970,0,32.0,0,0,0,0,0,1,0,0,0,1
2,43.0,6.0,14012.51,10,7,2419,5.0,45,22.0,24.73,10.0,4397.05,29.88,2,102.97,40.67,5,290.44,10494,0,10.0,0,0,0,0,0,1,0,0,1,1
2,28.0,4.0,13180.99,5,4,12,4.0,13,0.0,9.94,6.0,1437.02,39.34,1,37.43,106.21,6,240.01,10797,0,24.0,0,1,0,0,0,0,1,1,1,0
2,22.0,4.0,28045.82,7,7,6,7.0,23,6.0,15.28,8.0,324.35,25.87,2,147.72,283.12,6,102.58,7598,0,15.0,0,1,0,1,1,1,0,1,0,0
3,25.0,4.0,17366.08,6,6,14,1.0,28,12.0,22.53,4.0,133.38,24.87,2,12.97,15.18,1,348.37,7391,0,19.0,0,0,1,0,0,0,0,0,0,0
4,31.0,8.0,18250.52,9,8,33,8.0,35,21.0,28.48,9.0,4457.6,32.91,0,89.36,112.22,6,228.81,3145,0,8.0,0,1,1,1,1,0,1,1,1,0
4,39.0,1.0,26405.15,5,7,8,4.0,13,20.0,7.08,5.0,873.11,29.69,2,59.72,0.0,6,197.16,8739,0,17.0,0,0,1,0,1,1,0,1,0,0
4,23.0,10.0,16579.55,7,6,12,2.0,20,10.0,13.74,12.0,1467.16,23.91,2,16.95,191.3,6,230.31,11380,0,20.0,0,0,1,0,0,0,1,0,0,0
4,31.0,7.0,87791.46,6,4,15,1.0,26,0.0,4.34,3.0,510.1,38.52,0,51844.0,174.66,1,714.23,3034,0,24.0,0,0,0,1,0,0,0,0,0,0
4,44.0,1.0,7755.3,6,5,24,4.0,57,15.0,16.35,15.0,2165.25,29.4,2,78757.0,42.03,6,285.22,12241,0,6.0,0,0,1,0,0,0,0,0,1,1
1,41.0,8.0,15363.12,3,5,9,7.0,30,17.0,12.56,10.0,1364.4,31.13,2,69.69,71.25,6,289.09,7965,0,16.0,0,0,0,1,0,0,1,1,1,1
3,51.0,9.0,44708.14,3,1,11,0.0,0,3.0,13.55,4.0,352.44,32.97,0,0.0,,6,394.19,3774,1,21.0,1,0,0,0,0,0,0,0,0,0
4,24.0,8.0,23035.15,6,7,17,5.0,22,16.0,19.39,7.0,954.44,32.12,2,91.77,167.81,6,220.57,9960,0,8.0,0,1,0,1,0,1,1,1,0,0
4,41.0,2.0,27738.99,5,7,20,0.0,17,9.0,0.87,2.0,425.01,35.86,1,0.0,97.88,6,404.18,7866,0,18.0,1,0,0,0,0,0,0,0,0,0
1,34.0,11.0,9444.8,7,8,28,6.0,26,11.0,17.57,7.0,1701.58,28.82,2,27.59,85.66,5,251.76,165,0,6.0,0,1,1,1,0,1,0,0,0,1
1,24.0,9.0,47275.96,6,3,4,4.0,17,20.0,9.43,3.0,302.1,30.28,1,121.93,105.61,2,446.33,287,1,22.0,0,1,1,0,0,0,0,1,1,0
1,45.0,9.0,17830.73,8,5,25,7.0,53,16.0,24.21,12.0,4730.61,36.37,2,100.68,102.33,3,232.77,3925,0,10.0,0,1,1,0,0,0,1,1,0,1
1,43.0,13.0,17758.44,8,3,13,1.0,15,12.0,15.64,4.0,908.52,35.12,2,11.67,119.01,6,299.71,4430,0,23.0,0,0,0,0,0,1,0,0,0,0
4,31.0,1.0,7621.8,6,10,28,6.0,18,19.0,27.01,14.0,4128.98,32.23,2,24.91,41.95,5,304.56,6526,0,7.0,0,1,1,1,0,1,0,1,1,0
4,20.0,11.0,86911.16,7,3,8,1.0,27,19.0,15.42,12.0,174.9,31.7,2,49.43,123.41,2,807.52,11822,0,16.0,0,0,0,0,0,0,0,0,1,0
1,22.0,2.0,20655.07,7,5,9,2.0,15,11.0,9.88,10.0,1027.83,26.77,2,27.52,136.53,6,298.58,9477,0,19.0,0,1,0,0,0,0,1,0,0,0
4,20.0,11.0,60759.54,5,4,7,4.0,10,12.0,9.76,6.0,128.17,35.12,1,155.53,64.45,2,533.15,6382,0,24.0,0,1,1,1,1,0,0,0,0,0
1,22.0,8.0,15333.36,10,6,28,5.0,21,0.0,13.99,13.0,2310.1,32.02,2,38.41,53.15,4,278.42,11862,0,18.0,0,0,0,0,1,1,1,0,0,1
1,36.0,3.0,57651.98,4,5,7,3.0,14,0.0,0.17,3.0,568.45,24.76,1,500.11,197.86,2,428.62,10804,1,30.0,0,0,0,0,0,1,1,0,0,0
2,20.0,6.0,41735.55,0,3,8,4.0,12,8.0,9.25,3.0,1480.92,37.08,0,109.61,318.15,5,188.04,131,1,25.0,0,0,0,1,0,0,1,1,0,0
4,28.0,1.0,30093.32,2,4,11,1.0,3,6.0,8.94,4.0,22.88,39.26,1,150.43,0.0,2,421.52,3067,1,27.0,0,0,0,0,0,0,0,0,1,0
1,44.0,11.0,53956.32,4,6,12,4.0,18,12.0,19.13,0.0,432.92,38.24,2,158.85,180.08,2,362.51,10257,0,22.0,0,0,1,0,0,0,1,0,1,1
3,47.0,13.0,58464.06,5,6,2,4.0,0,11.0,10.14,4.0,56.59,37.91,1,181.74,165.73,6,408.03,9461,1,23.0,0,0,1,0,1,1,0,0,0,0
4,31.0,12.0,10300.9,3,7,17,2.0,8,12.0,2.08,5.0,833.93,28.99,0,15.1,56.01,6,288.43,5281,0,21.0,0,0,0,1,0,0,1,0,0,0
3,23.0,10.0,15116.91,5,2,10,6.0,7,16.0,10.84,9.0,391.93,40.09,2,75.33,78.02,6,237.22,3825,0,16.0,0,1,1,0,1,1,1,0,0,1
1,33.0,2.0,163904.56,3,5,2,0.0,3,3.0,9.13,1623.0,29.82,41.28,1,0.0,149.44,1,1437.43,3639,1,16.0,1,0,0,0,0,0,0,0,0,0
3,25.0,7.0,33284.76,9,5,15,9.0,58,22.0,2.42,8.0,2377.23,27.6,2,228.24,47.33,1,242.0,835,0,17.0,0,1,0,1,1,1,1,0,0,0
3,48.0,5.0,19339.08,0,3,11,2.0,15,8.0,10.64,3.0,150.14,36.82,1,28.5,65.06,6,369.4,5075,1,24.0,0,0,0,0,0,0,1,0,0,1
2,49.0,4.0,15488.88,0,4,4,0.0,6,0.0,1.38,9.0,1287.59,32.92,1,0.0,,5,290.95,157,1,25.0,1,0,0,0,0,0,0,0,0,0
3,48.0,3.0,22323.28,0,5,9,4.0,6,10.0,4.2,7.0,533.12,32.22,1,53.86,38.98,2,358.09,9874,1,27.0,0,0,1,0,0,0,1,0,1,0
3,47.0,15.0,18444.92,1,3,7,0.0,9,5.0,11.96,4.0,1219.01,31.14,1,0.0,117.17,5,312.54,10883,1,31.0,1,0,0,0,0,0,0,0,0,0
2,25.0,12.0,57439.12,4,6,6,4.0,11,9.0,6.26,4.0,669.35,32.15,0,7006.0,119.28,5,431.42,522,1,21.0,0,1,0,0,0,1,0,0,1,0
3,28.0,6.0,75257.64,7,3,19,4.0,10,9.0,7.37,5.0,499.04,36.58,2,129.33,169.44,3,592.48,5411,0,12.0,0,1,1,1,0,0,0,1,0,0
1,25.0,12.0,166102.8,1,3,11,2.0,15,2.0,6.22,4.0,953.24,28.47,1,194.69,916.49,5,572.31,6479,1,29.0,0,1,0,0,0,0,0,0,0,0
1,22.0,4.0,22433.46,4,3,11,1.0,5,4.0,4.73,4.0,1078.38,25.94,1,101.54,48.17,5,380.85,10369,1,28.0,0,0,0,0,0,0,0,1,0,0
3,37.0,14.0,68173.92,6,10,32,5.0,37,15.0,25.49,11.0,3117.01,36.85,2,144.37,199.97,2,500.47,867,0,6.0,0,0,1,0,0,1,0,1,0,0
3,23.0,1.0,79626.93,4,3,18,3.0,17,18.0,17.41,9.0,584.53,38.45,0,150.65,225.38,2,530.42,4777,0,30.0,0,0,0,0,1,0,1,0,0,1
4,47.0,4.0,30081.37,1,2,3,1.0,4,12.0,9.18,2.0,1421.99,34.6,1,13.67,158.38,3,321.33,1092,1,30.0,0,0,0,0,0,1,0,0,0,0
